,Unnamed: 0.1,Unnamed: 0,track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,track_name,artist_name,cluster_label
1973,5114,5114,32001,0.8023772087,0.5361251417,0.6423632548,0.922014749,0.1087987008,0.0271717068,79.99,0.1692586192,Ginger,Twin Sister,4
1974,5115,5115,32002,0.9618180853,0.4498732341,0.5597346422,0.9073013031,0.1043907702,0.0404482075,174.404,0.4570076134,Nectarine,Twin Sister,0
1975,5118,5118,32055,0.5941177754,0.7912884513,0.5472267585,0.7481622785,0.1116328521,0.1171646374,130.014,0.4339001055,Candy Funk,Michael Wells,1
1976,5128,5128,32075,0.8471353426,0.4083884107,0.6113922888,0.9421868735,0.0997329893,0.0398315735,142.503,0.5321469819,Rocker's Night Out (Punk for a Day),Single Bullet Theory,3
1977,5129,5129,32076,0.738371057,0.2032384495,0.3766361048,0.9292644395,0.081126323,0.0318785912,138.776,0.2075925451,Rock Around the Apocalypse,Single Bullet Theory,3
1978,5130,5130,32077,0.6805980899,0.6006346621,0.4841784395,0.9504587586,0.0359772208,0.0454068912,100.652,0.408054033,Lies,Single Bullet Theory,7
1979,5131,5131,32078,0.8714265889,0.3374001141,0.2968199919,0.6599808748,0.0685111204,0.0312118939,122.773,0.4550680193,Les Bonnes Chansons,Single Bullet Theory,1
1980,5132,5132,32079,0.2210832931,0.1949174233,0.6756929079,0.9064356524,0.072207749,0.0523300771,152.839,0.6965589996,Peggy Got Her Eyes Full,Single Bullet Theory,2
1981,5133,5133,32080,0.3206088683,0.404993042,0.6705123553,0.1341253514,0.09035422,0.0379578338,144.385,0.5857048932,Keep It Tight,Single Bullet Theory,3
1982,5134,5134,32081,0.6239177616,0.3297623491,0.5920742609,0.4103329188,0.0691577285,0.0420265562,150.404,0.6843371121,Miss Two Knives,Single Bullet Theory,3
1983,5135,5135,32082,0.1259110143,0.3068128249,0.4474175428,0.8471318485,0.35,0.0358337934,153.95,0.5435021345,There is the Boy,Single Bullet Theory,2
1984,5136,5136,32083,0.1705683113,0.5806004794,0.5789070993,0.9046515731,0.0283590814,0.029065651,124.668,0.5296012065,Das Madchen,Single Bullet Theory,1
1985,5137,5137,32084,0.3391545282,0.5564856856,0.7832642956,0.6906400901,0.0929971538,0.0340131727,132.894,0.7040840215,Five Strings,Single Bullet Theory,3
1986,5138,5138,32085,0.3317966507,0.3721366335,0.6459738386,0.9444000884,0.1338127308,0.0353390459,158.275,0.7906269015,Anxious,Single Bullet Theory,2
1987,5140,5140,32087,0.046445111,0.2956850552,0.9995785142,0.979292182,0.3332205401,0.3717578227,91.231,0.0869166595,Easty Boys,USK,4
1988,5141,5141,32088,0.5418477267,0.1861754384,0.9936300274,0.4435767294,0.35,0.4711384745,172.231,0.584695779,Little Sound Disko#05,USK,0
1989,5142,5142,32089,0.1015103723,0.5677858304,0.9998821462,0.8979199956,0.3174016609,0.0745972157,137.902,0.064934225,Shanghai Moon,USK,3
1990,5143,5143,32090,0.6464993927,0.6212418287,0.9988887647,0.9063902017,0.2521557247,0.04994622,137.895,0.5959440702,Little Sound Disko#04,USK,3
1991,5144,5144,32091,0.2665595168,0.537376146,0.997913268,0.8815491088,0.1497604887,0.0562363207,134.976,0.5919560479,Little Sound Disko#06,USK,3
1992,5148,5148,32097,0.4888162868,0.8093899243,0.1308322526,0.854066218,0.0850438746,0.0489274073,84.994,0.7979070771,True (Instrumental),CM aka Creative,4
1993,5153,5153,32214,0.1942545572,0.6590240448,0.6184567345,0.9271642998,0.0969335399,0.0369417205,100.021,0.5156116208,Button A Button B,Re:ndz,7
1994,5154,5154,32215,0.3299064227,0.8389412707,0.7242866992,0.7907059621,0.1026906546,0.2631750916,127.934,0.657528147,I Want You,Re:ndz,1
1995,5155,5155,32216,0.0483414014,0.8429463695,0.6759545109,0.9240108782,0.0331211667,0.1435303543,131.991,0.7207289624,From Ten to Nine,Re:ndz,1
1996,5156,5156,32217,0.9187866395,0.4159726361,0.7173395366,0.9217757814,0.1129567348,0.0299148413,82.671,0.0983334354,Means,Monokle & Galun,4
1997,5157,5157,32218,0.266542311,0.5521793853,0.7021719598,0.883523763,0.316608218,0.3726949779,173.931,0.4582559414,Happy Sun,Monokle & Galun,0
1998,5158,5158,32219,0.143125346,0.4037983961,0.5915478371,0.8951202853,0.120276965,0.0313423385,160.082,0.0460853691,Colding,Monokle & Galun,2
1999,5159,5159,32220,0.7662923957,0.6533828854,0.4170035355,0.9215070736,0.1079614794,0.0326248005,106.675,0.2918659212,Two Times,Monokle & Galun,7
2000,5160,5160,32221,0.7346057616,0.1848012166,0.0892648453,0.8906271935,0.35,0.0387128217,118.888,0.0278130443,Globus,Monokle & Galun,1
2001,5161,5161,32222,0.9550502209,0.4586377456,0.9110296436,0.925571341,0.1344039228,0.0588322515,93.025,0.1603281451,Fine Care,Monokle & Galun,4
2002,5169,5169,32230,0.8635076956,0.2543979451,0.3980149464,0.9559277571,0.1983903701,0.0317275186,155.546,0.206879823,#6,Soft Tags,2
2003,5170,5170,32231,0.8698462905,0.2537718116,0.3946698643,0.9636381283,0.0884298432,0.032655231,155.649,0.1541647546,Cut The Right Wire,Soft Tags,2
2004,5179,5179,32325,0.9672787967,0.8211181519,0.7779337413,0.0099019125,0.35,0.0670004234,120.034,0.7793821255,Krime,Plushgoolash,1
2005,5180,5180,32326,0.8338221277,0.8810943295,0.661083094,0.8965698298,0.0495131356,0.0736388209,120.005,0.9714401946,Spatabit,Plushgoolash,1
2006,5181,5181,32327,0.3849825542,0.5959620787,0.4631775976,0.8141232426,0.0750945853,0.0496817871,86.637,0.8037725592,Mr Head Talks About His Testic,Plushgoolash,4
2007,5182,5182,32328,0.9550515793,0.9014907068,0.4009089644,0.1018910261,0.1686262078,0.2720474464,119.962,0.7642520792,A Frog's Cheese,Plushgoolash,1
2008,5183,5183,32329,0.9811182082,0.6216574312,0.3315291793,0.9551862939,0.0754647718,0.028695795,100.006,0.3632992691,Elephant Juice,Plushgoolash,7
2009,5184,5184,32330,0.7348235917,0.9416237601,0.1735691068,0.8454285506,0.1091780186,0.2929412988,120.057,0.8140828717,Happy Birthday to Your Mother,Plushgoolash,1
2010,5185,5185,32331,0.6460502483,0.7518336579,0.7671105095,0.046272459,0.0784189533,0.0676139199,130.029,0.7709804822,My Purple Shirt,Plushgoolash,1
2011,5186,5186,32332,0.9929295581,0.3185454412,0.1261348821,0.9576523808,0.1077089943,0.0311424657,82.854,0.2240558899,Les,Plushgoolash,4
2012,5187,5187,32333,0.9478605227,0.8245470258,0.4032714936,0.0323017161,0.1541095745,0.3202036581,130.21,0.6523101131,Bride of Chucky,Plushgoolash,1
2013,5188,5188,32334,0.9942693852,0.7092651477,0.2655109558,0.5965434262,0.1357057916,0.1022973963,120.004,0.4500174091,Brown Rainbows,Plushgoolash,1
2014,5189,5189,32335,0.0459587633,0.8415094831,0.1489980618,0.8433362116,0.0969388221,0.1407597961,139.994,0.8057402622,Legs on a Wine Glass,Plushgoolash,3
2015,5190,5190,32336,0.8514037199,0.6473031053,0.4082795951,0.0908273109,0.1638782365,0.040196373,103.325,0.9176472726,Blatant Drunken Lies,Plushgoolash,7
2016,5191,5191,32337,0.3682963063,0.766393269,0.324961538,0.7951401278,0.0899971524,0.0723190446,120.137,0.6975220762,I Invented Everything,Plushgoolash,1
2017,5192,5192,32338,0.8167321737,0.716998735,0.2006984313,0.4536318642,0.162017665,0.0805328856,120.086,0.4530540424,Bad Boy,Plushgoolash,1
2018,5193,5193,32339,0.4693206351,0.7835873934,0.3100114944,0.003597348,0.2029182643,0.1730116284,86.934,0.7237035445,The Crap Lion,Plushgoolash,4
2019,5194,5194,32340,0.9929612522,0.2619903574,0.1514061997,0.9655167211,0.1406207021,0.0335862371,100.926,0.1665020312,A Man Called Dave,Plushgoolash,7
2020,5207,5207,32431,0.7790814273,0.4379189408,0.9948127336,0.9302395918,0.35,0.1475401232,141.368,0.0380511857,Story Behind the Name,Majemuk,3
2021,5208,5208,32432,0.2332233288,0.5708862221,0.8519229445,0.9113122542,0.1645208661,0.0469016368,127.128,0.9608351317,Intro,Mendhoan,1
2022,5209,5209,32433,0.8248142284,0.5661948735,0.8685423026,6.10422e-05,0.0949649284,0.0608174997,85.325,0.9911322105,Wake Up,Crazy Games,4
2023,5210,5210,32434,0.0002147313,0.3251850203,0.9908850606,0.9803909795,0.35,0.0492646603,86.674,0.3893251518,Friday 13th Kliwon,Chip For Breakfast,4
2024,5211,5211,32435,0.4714403477,0.3941237659,0.9653026402,0.9769307607,0.0954856362,0.0512695484,130.006,0.3356735478,Password,Go Gadget,1
2025,5212,5212,32436,0.828805166,0.6867346466,0.9866247513,0.971210007,0.2707141475,0.0573457444,164.978,0.9820819044,Undergorund Ex-School,Bitluzherbip,2
2026,5213,5213,32437,0.8250130759,0.546112704,0.9985625795,0.97821246,0.0641098505,0.0764748499,131.229,0.9704391922,Healing,Big Bang Boom,1
2027,5214,5214,32438,0.342548682,0.2411889273,0.992145409,0.9146765172,0.1003449152,0.2603941242,149.335,0.1965051043,Go! Go! Go!,You Kill My Brother,3
2028,5215,5215,32439,0.1717916055,0.0800472522,0.9877835241,0.979287439,0.0917904093,0.1034639838,81.167,0.0383017911,Chased By A Running Chupacabra,Son Of A Bit!,4
2029,5222,5222,32448,0.9094118434,0.2812739423,0.4202644761,0.7376382949,0.2902317162,0.0596754306,147.887,0.1914718169,Bathman,Sic Alps,3
2030,5223,5223,32449,0.6344435863,0.4924813243,0.513295811,0.9058279803,0.1378275253,0.0258321867,143.317,0.8524423735,Bells (with Tremolo and Distortion),Sic Alps,3
2031,5225,5225,32451,0.7300584313,0.3968162459,0.2974969901,0.8088153969,0.0874051429,0.0265895113,159.975,0.4511855887,Do You Want To Give $$?,Sic Alps,2
2032,5231,5231,32457,0.9107033035,0.6109007522,0.5488654315,0.9376626607,0.1099011986,0.0376589895,122.626,0.6092125051,The Drake,Sic Alps,1
2033,5232,5232,32458,0.0326855553,0.4752981354,0.619161232,0.9068188235,0.2829744212,0.0294125458,65.018,0.0519208685,Altar Of Medicine,Without God,6
2034,5233,5233,32459,0.5334173199,0.3641457882,0.5092795476,0.9033526195,0.1130720915,0.0317121341,95.153,0.2461648837,They Rot,Without God,4
2035,5234,5234,32460,0.3539458113,0.3142829699,0.8702299038,0.9208998293,0.1185208467,0.0345870028,83.369,0.2140530468,Forgiveness Sunday,Without God,4
2036,5235,5235,32461,0.0236074113,0.5360232788,0.6847284673,0.8871027094,0.1115288213,0.035558769,110.011,0.1352493692,Eat The Shit,Without God,7
2037,5236,5236,32462,0.2597001432,0.2567623216,0.8338617991,0.9240129319,0.0884525677,0.0332319264,122.671,0.2983635621,Space Weed,Without God,1
2038,5243,5243,32472,0.0741798577,0.3200809809,0.4063168294,4.677e-07,0.0684191495,0.4822589253,162.722,0.4714375539,Sweet Dreams,CM aka Creative,2
2039,5244,5244,32473,0.8112625435,0.7306916998,0.1724960056,7.7552e-06,0.1000775659,0.4745036014,91.865,0.6353765084,Let Me Love You,CM aka Creative,4
2040,5249,5249,32478,0.6331556946,0.4148032206,0.2020658353,0.0272660334,0.1887843011,0.4723129925,92.802,0.4368014513,Grown & Sexy,CM aka Creative,4
2041,5276,5276,32508,0.0081956504,0.4716583005,0.7966835701,0.8949323175,0.1046513355,0.0452237737,84.034,0.2687825674,FanfarI (Culprate Remix),Titus 12,4
2042,5277,5277,32509,0.2341827854,0.6668739187,0.8584622407,0.9111381997,0.1108461377,0.0619198041,106.88,0.8045896688,Motego,Brainpain,7
2043,5278,5278,32510,0.0244248839,0.749910877,0.7107347739,0.9053867584,0.0958427935,0.0499365931,135.011,0.2899966823,Emigrant,Adam Kroll,3
2044,5279,5279,32511,0.0006167667,0.7359495965,0.8054850449,0.8539945144,0.1201967771,0.1077734765,140.052,0.5206030931,Solstice (Cixxx J Edit),Dubbwune,3
2045,5280,5280,32512,0.0032464089,0.5649817159,0.7840502775,0.8374920575,0.0714403888,0.0761307558,141.005,0.3735462183,No Condor No Shower,Rigorous Intuition,3
2046,5281,5281,32513,0.0001080036,0.7030868713,0.5778035039,0.8975252706,0.0814180784,0.0802913912,93.361,0.4454887539,Fireworkz,Rogue State,4
2047,5282,5282,32514,0.0930398701,0.5820887348,0.7877808279,0.8817232918,0.0983648245,0.0647909863,167.939,0.4910626849,New Ferves,Smurd,2
2048,5283,5283,32515,0.0114972755,0.3056510074,0.7410976889,0.6645667447,0.0950915162,0.4265818026,82.574,0.1978152812,Bremsstrahlung,Sephirot,4
2049,5284,5284,32516,0.130904539,0.6868848938,0.6337652418,0.7967819208,0.0907906096,0.3016007873,142.979,0.6959785902,Zion Blood,Titus 12,3
2050,5285,5285,32517,0.0003136133,0.74714478,0.8134513832,0.9154844026,0.0734665955,0.0909218354,93.361,0.4375249994,Leaf,Mantra,4
2051,5286,5286,32518,0.1581230983,0.7300442012,0.8428030504,0.857388346,0.1034442489,0.1068770086,120.012,0.1027427204,BO1-03,Kingstux,1
2052,5287,5287,32519,0.0356610607,0.4795055693,0.8470822506,0.9270411046,0.1103641575,0.0430418565,183.956,0.0330041073,Mannequin Execution,Haemon,0
2053,5288,5288,32520,0.0002985036,0.5445750443,0.9354062895,0.7711563061,0.1849209089,0.0656622521,177.976,0.2916701715,Alkali,Mikuś,0
2054,5289,5289,32521,0.1014492572,0.6304461411,0.6054217375,0.8478364638,0.1943743224,0.0327089798,103.873,0.4546181506,Contact,Sascha Müller,7
2055,5312,5312,32697,0.9530390321,0.7583814184,0.4114377513,0.6104778355,0.0713980657,0.0470120872,94.087,0.8257784774,Zomerdagen Oostenwind,Het Gloren,4
2056,5321,5321,32750,0.2804166438,0.7832302793,0.4903087245,0.003933102,0.280456469,0.1778297537,187.934,0.7838650879,Jazz Police,Rare & Cheese,0
2057,5322,5322,32752,0.4376747207,0.6147109362,0.192219184,0.6952078227,0.0820344403,0.0303634539,94.169,0.3225756606,A Farewell To Trends,dustmotes,4
2058,5323,5323,32755,0.8472342,0.8401431863,0.5340446858,0.9259225752,0.2082905386,0.343479737,101.94,0.4704827014,Teknical Development,Anitek,7
2059,5324,5324,32756,0.7712282422,0.6768834401,0.1486858145,0.0155713433,0.112619507,0.0708505424,140.27,0.3524124124,Ninety Days,Robin Grey,3
2060,5325,5325,32758,0.4707634066,0.4182255766,0.3125635919,0.8571115606,0.35,0.0281432114,88.022,0.2005412012,I Saw You,Crookram,4
2061,5326,5326,32759,0.0941107831,0.5386268002,0.5270108197,0.2253365741,0.1214369069,0.0243301222,135.089,0.3177061341,And The Pond Life Flourished,Heifervescent,3
2062,5327,5327,32760,0.3722088629,0.7210330575,0.610357061,0.85397476,0.0707994865,0.0385819759,89.007,0.858757147,Bury The Doubt,Christophe Marc,4
2063,5328,5328,32775,0.2831317313,0.5398208148,0.1595418955,0.8492843163,0.049691532,0.0706079198,202.07,0.4063021004,romantic nit,uiutna,5
2064,5329,5329,32776,0.0383974461,0.5659423758,0.5790459842,0.7438616971,0.0502051066,0.0409286453,143.359,0.383256963,Rage,uiutna,3
2065,5330,5330,32800,0.9835749901,0.4217239076,0.3215462556,0.9667289561,0.1087622452,0.0403852361,86.416,0.4358162735,It's Not The Heat (It's The Humidity),Yair Yona,4
2066,5340,5340,32874,0.6034950793,0.7091945312,0.5284058079,0.006748553,0.1056252179,0.1411050855,91.451,0.4721630081,J-Live - Weather The Storm (Remix),Katrah-Quey,4
2067,5341,5341,32875,0.6682972852,0.5779101358,0.7873666028,0.0006670548,0.1140187302,0.1164219062,102.859,0.3626148109,Crown City Rockers - Without Love featuring Zion (Remix),Katrah-Quey,7
2068,5342,5342,32876,0.7856339924,0.7568459033,0.5518096128,0.0456978319,0.1205052398,0.1152800447,95.293,0.8483066327,Crown City Rockers - Something (Remix),Katrah-Quey,4
2069,5345,5345,32879,0.8089172459,0.562064425,0.6011346065,6.51e-08,0.0981112003,0.3922000241,93.677,0.7746047262,J-Live - Audio Visual (Remix),Katrah-Quey,4
2070,5346,5346,32880,0.6648219744,0.780823138,0.7667805361,1.95954e-05,0.1226835735,0.1494305571,97.993,0.9034900251,J-Live - Aww Yeah (Remix),Katrah-Quey,7
2071,5347,5347,32881,0.1953877948,0.8140817554,0.6016877751,0.0122784927,0.1251301853,0.4180654073,90.136,0.5296682615,Crown City Rockers - Simple (Remix),Katrah-Quey,4
2072,5348,5348,32882,0.5620893306,0.7318698795,0.7008770852,0.5432339155,0.0864370165,0.2621042495,92.809,0.7061255119,Crown City Rockers - No Sense (Remix),Katrah-Quey,4
2073,5349,5349,32883,0.2922474689,0.4635450879,0.6895209676,6.33841e-05,0.1235253371,0.3391933368,178.565,0.6771772602,Crown City Rockers - B-Boy (Remix),Katrah-Quey,0
2074,5357,5357,32895,0.9578445471,0.4842492863,0.2338768474,0.5623922034,0.150166602,0.0744675578,101.69,0.3466906307,croire que tout est possible,Hargreaves / Noyes / Duplant,7
2075,5362,5362,32900,0.0037672578,0.6356089586,0.6162472934,0.9131458594,0.076599239,0.0517218045,167.995,0.7232070673,And On The Carefree Shores Of Dub...,Globular,2
2076,5377,5377,32915,0.0051667102,0.8666340688,0.5126480977,0.8418958861,0.075140193,0.2764015141,140.035,0.7507323006,La samba on s'en bat,Lady Data,3
2077,5389,5389,32956,0.0025156798,0.7523583157,0.271574354,0.8539762552,0.2317789435,0.0530988876,93.017,0.4788222844,I Got You (Instrumental),CM aka Creative,4
2078,5393,5393,32962,0.5410563662,0.6035495042,0.4169233372,0.9638861561,0.1167653541,0.0660391818,133.55,0.6345025346,Some People Never Learn (Instrumental),Just Plain Ant,3
2079,5397,5397,32987,0.0512317341,0.3999228466,0.4849642849,0.9032015964,0.1102958758,0.0497545168,88.743,0.0948786113,Surf The Noise,Bernd Burnson,4
2080,5406,5406,33012,0.1793419594,0.8659178977,0.6929047526,0.8071940428,0.35,0.1058067723,125.02,0.5424765569,Def Leppard (Socket Science Remix),Donny Karson,1
2081,5420,5420,33034,0.9560812684,0.6697382187,0.0808231237,0.9118576597,0.1120374863,0.0588863676,91.515,0.4702643154,Disappearing Trick,Asthmaboy,4
2082,5425,5425,33040,0.8744580133,0.4067938346,0.1654473823,0.0355803074,0.3305824062,0.056507936,67.465,0.6185596843,Russian Song,Asthmaboy,6
2083,5436,5436,33064,0.0005761419,0.5278731422,0.8203166995,0.8513212082,0.1602274012,0.0439678896,179.006,0.2962613658,Little Toys,Willow,0
2084,5438,5438,33067,0.5888486272,0.6656295662,0.6418094636,0.5867238427,0.1035829449,0.1101608221,120.831,0.9415200298,Gran Pecador,Chico Trujillo,1
2085,5439,5439,33068,0.6265692259,0.4547111354,0.541842303,0.397409781,0.2478734091,0.2177432865,83.795,0.9602693908,Loca,Chico Trujillo,4
2086,5440,5440,33069,0.6177504907,0.5336670984,0.4628861764,0.0183318446,0.1230948692,0.0593259011,124.596,0.9664905484,Sombrero - Calentones,Chico Trujillo,1
2087,5441,5441,33070,0.694023442,0.6595298031,0.5510712302,0.9173503495,0.1181104501,0.1577574479,78.326,0.9711610318,Villera Mistica,Chico Trujillo,4
2088,5442,5442,33071,0.8597434531,0.7926563417,0.3237054332,0.7353268298,0.1324916705,0.061788141,121.912,0.9466377569,La Gata Bajo La Lluvia,Chico Trujillo,1
2089,5443,5443,33072,0.7195757239,0.550953608,0.7723261895,0.658540108,0.1417880619,0.1327406079,149.889,0.6423997901,Lanzaplatos,Chico Trujillo,3
2090,5444,5444,33137,0.0868194752,0.6774938973,0.8252551601,0.6639458181,0.35,0.1933111725,87.508,0.6693900555,Tizzy,Lo-Bat,4
2091,5445,5445,33138,0.065185009,0.376419141,0.9949709095,0.6466861406,0.0652921781,0.0882799527,87.627,0.4016113864,White Russian,Lo-Bat,4
2092,5446,5446,33139,0.0796802707,0.6696916618,0.9776410607,0.7250396728,0.35,0.4929110478,66.066,0.9005094822,Twinkle,Lo-Bat,6
2093,5447,5447,33140,0.0199370905,0.4996810469,0.9908918822,0.6996277803,0.35,0.4153144633,67.794,0.1538864152,Smack The Jackpot,Lo-Bat,6
2094,5448,5448,33141,0.0213515457,0.7756110778,0.8811057916,0.6906552525,0.2679434044,0.0889650862,131.242,0.3901019553,Bibibi,Lo-Bat,1
2095,5449,5449,33144,0.3317134996,0.6128499273,0.8766820546,0.7718800111,0.0535909293,0.0421406478,90.012,0.3944546617,Wet Highway,Growsound,4
2096,5452,5452,33166,0.5490759297,0.4005432927,0.7438738798,0.7610438209,0.31100831,0.033054617,135.46,0.9541112337,Crown of Age,The Ettes,3
2097,5460,5460,33184,0.9758226451,0.1475346548,0.9223256924,0.9545089357,0.3207621659,0.0661786966,164.085,0.5383554355,Hey Hey Hey Hey,Jim Jones Revue,2
2098,5467,5467,33192,0.9772555052,0.3230092062,0.9853113749,0.8345238938,0.2181422245,0.054178833,175.424,0.2091660259,Princess and the Frog,Jim Jones Revue,0
2099,5469,5469,33195,0.0081542622,0.4020035948,0.9232765738,0.8178884584,0.1001143183,0.0667237937,150.637,0.4864501304,Arka,Alphabets Heaven,3
2100,5470,5470,33200,0.0296671579,0.7252159454,0.6461697747,0.8617528043,0.0865481505,0.2875876717,93.397,0.030847355,Out Of The Unknown,El Haijn,4
2101,5472,5472,33203,0.0041219375,0.3602848287,0.6729094033,0.7796406022,0.0607681067,0.1309646751,194.646,0.1474153768,African Era,Maryos,5
2102,5473,5473,33211,0.0008091879,0.4329391126,0.5728695229,0.8986825118,0.1091889485,0.0728788126,84.029,0.6842501784,The Simple Life,The Model,4
2103,5474,5474,33212,0.0008811104,0.8049643176,0.5936759943,0.9552491407,0.2747240062,0.0615692345,129.998,0.0394911827,Belgraded,TRG,1
2104,5475,5475,33213,0.6516268124,0.7075225978,0.8309788938,0.8601073206,0.094925043,0.2077164588,82.765,0.907429169,The Original,Alien Pimp,4
2105,5476,5476,33214,0.0051368415,0.6314253797,0.7812491259,0.7547764802,0.0841533543,0.0980309551,65.603,0.0371616014,Nukekubi,Makunouchi Bento feat. Selfmademusic,6
2106,5477,5477,33215,0.2265615035,0.8055660461,0.6372485943,0.1113799743,0.124062827,0.0389368644,120.006,0.690751742,French Kiss,Michi,1
2107,5478,5478,33216,0.5571971495,0.5971735868,0.3884341476,0.0590804107,0.0637900843,0.0413033007,89.251,0.4326819265,Noi Doi (Silent Strike Remix),Alexandrina,4
2108,5479,5479,33217,0.0603563162,0.8250517146,0.9459491121,0.9084658165,0.1003520174,0.1395888705,130.011,0.1965303962,Take Me Elsewhere (And Back Again) [Contorsionist Remix],Candlestickmaker,1
2109,5480,5480,33218,0.397259561,0.7662167703,0.4664290189,0.9456178137,0.1105562028,0.1459191724,120.026,0.5625471772,One Time Only,Minus & Ion,1
2110,5481,5481,33219,0.010262657,0.8017824441,0.6939153421,0.852522743,0.0981382464,0.1867878857,124.98,0.6174067109,a a a,Poor Relatives,1
2111,5482,5482,33220,0.0242042265,0.5586784782,0.8767945973,0.9078339481,0.113026963,0.0645271175,215.0,0.1592636628,Str. Ongfeeling,Discoballs,5
2112,5483,5483,33221,0.1976688398,0.4055885053,0.7769034717,0.8411291683,0.1047651671,0.0853000667,85.742,0.0351605425,Belladonna,Suie Paparude,4
2113,5484,5484,33223,0.3503992271,0.6889858757,0.3464459835,0.9448470435,0.1056542945,0.0860237026,115.002,0.101551602,Woolfia,Sillyconductor,1
2114,5486,5486,33238,0.0169318356,0.8796129781,0.3491871421,0.8739194624,0.1014362626,0.0754257602,111.995,0.2570097968,Couch Revenge,Cristi Cons,7
2115,5487,5487,33239,0.3781574777,0.598763274,0.6311953046,0.9417231623,0.0893846076,0.0651396735,189.966,0.5175925833,Beginnings,Bogdan,0
2116,5488,5488,33240,0.0001472889,0.782774188,0.4948955197,0.9458300563,0.1099783413,0.0732975272,123.801,0.5239344617,Azotool,Inner,1
2117,5489,5489,33241,0.0421311892,0.5379485654,0.5365209322,0.9393545521,0.2015040254,0.0811493499,215.0,0.0697500227,Master-Freier,Ion (Romania),5
2118,5490,5490,33242,0.0103494112,0.6361186587,0.6993910181,0.9353639711,0.0956136289,0.0753311086,179.997,0.4969606683,Sanie,Poor Relatives,0
2119,5491,5491,33243,3.32422e-05,0.6790410161,0.8731756112,0.8042970146,0.1481485439,0.0435709139,119.983,0.259272962,Random#9,Vlad Caia,1
2120,5499,5499,33271,0.290457571,0.2796199981,0.6352097547,0.8978194813,0.1073144951,0.0459446828,90.428,0.0369899939,Wander With Me,Jason Hunter & The Great Red Shark,4
2121,5525,5525,33331,0.9494985272,0.3935701414,0.4918392164,0.7401464389,0.2304998468,0.0285113453,105.621,0.5281238341,Toxic Love,PC Worship,7
2122,5526,5526,33332,0.3574256972,0.462861432,0.582616269,0.8165461695,0.0834138962,0.0253361736,98.86,0.8502859886,So Denied,PC Worship,7
2123,5527,5527,33333,0.5719193364,0.1378410807,0.9449852457,0.7259976374,0.35,0.1040211462,146.208,0.0351121385,Social Anxiety,PC Worship,3
2124,5529,5529,33335,0.8763128103,0.6045773615,0.3171493725,0.7687961236,0.1224358382,0.0266631473,90.746,0.5072600239,Staring At The Sun,PC Worship,4
2125,5530,5530,33336,0.9246222326,0.4002035923,0.6175079668,0.8847942469,0.2937546128,0.0672210623,117.778,0.0425061351,Tides,PC Worship,1
2126,5531,5531,33337,0.958343642,0.3729291206,0.6278670123,0.8644827311,0.0853202253,0.0465730152,106.174,0.1862137752,Wake Up In The Dark,PC Worship,7
2127,5532,5532,33338,0.9709732187,0.3313827252,0.7395864603,0.8087613699,0.11738743,0.0693620122,107.196,0.109144856,Trench Life,PC Worship,7
2128,5552,5552,33446,0.678613601,0.4627875249,0.4265851545,0.9478362628,0.115546602,0.047432969,128.183,0.1669344266,Mad About You,Yair Yona,1
2129,5554,5554,33459,0.3509634967,0.4147073624,0.6392346496,0.6353171528,0.1112574104,0.0864408167,94.833,0.3394683106,Cherry Cherry,Unrest,4
2130,5555,5555,33460,0.4224645392,0.4088226175,0.312260263,0.7290150791,0.1120067585,0.0589967348,133.479,0.355928496,So Sick,Unrest,3
2131,5556,5556,33461,0.4820968058,0.434749214,0.5539825101,0.9090675632,0.1167428901,0.0669793865,138.815,0.5744405265,Make Out Club,Unrest,3
2132,5557,5557,33463,0.6666715539,0.5612815271,0.0445999149,0.3679196895,0.3476293911,0.0371052064,95.999,0.170499354,Isabel,Unrest,4
2133,5558,5558,33464,0.0571777477,0.4151923538,0.2740149424,0.7897173332,0.1177849748,0.0476401666,96.458,0.4420588957,June,Unrest,4
2134,5559,5559,33465,0.0206458387,0.6110850278,0.3651734281,0.9464608656,0.1168000311,0.0762946659,169.973,0.7954596508,West Coast Love Affair,Unrest,2
2135,5560,5560,33466,0.1784575094,0.4939507473,0.3079687401,0.8739315124,0.1200522181,0.0978669653,94.732,0.1691478377,I Do Believe You Are Blushing,Unrest,4
2136,5561,5561,33467,0.994472384,0.5088361671,0.2688444673,0.9728700043,0.1337361411,0.0424004896,95.426,0.0382718272,Firecracker,Unrest,4
2137,5564,5564,33533,0.5241262345,0.5711328081,0.659812712,0.6840647343,0.1542011882,0.0252353301,94.352,0.429680022,Slippershell,Kristin Hersh,4
2138,5565,5565,33534,2.37301e-05,0.4655087532,0.4700553665,0.8260762057,0.1048456475,0.0391884117,111.344,0.3897839685,Torque,Kristin Hersh,7
2139,5566,5566,33535,0.8624408257,0.4884365097,0.4254622909,0.866728466,0.1059603124,0.027225078,86.241,0.1155211025,Around Dusk,Kristin Hersh,4
2140,5567,5567,33536,0.399283892,0.4852673278,0.7043080038,0.6327582285,0.0953320628,0.0336670869,86.398,0.115411354,Morning Birds,Kristin Hersh,4
2141,5568,5568,33537,0.5938942446,0.5870560098,0.6276476622,0.8389597198,0.0739311345,0.0270358791,85.061,0.3290921547,Speedbath,Kristin Hersh,4
